0.0	8.030244392589495e-22		0.261186	0.9528729783476932		0.578657	0.084316215692767
0.0	1.296027620228024e-17		0.274005	0.9021209322112314		0.663897	0.18831985220753045
0.0	3.684198979231135e-15		0.28638	0.8489874548058558		0.757351	0.3129947376065395
0.0	1.9882670772769176e-13		0.299522	0.7950626753552208		0.8598	0.4583416725494946
0.0	4.289606135571332e-12		0.312804	0.7421560421582941		0.969829	0.623252676379215
0.0	5.154631983257023e-11		0.327852	0.6921116476537077		1.089483	0.8055567919201719
0.0	4.118407562187944e-10		0.342481	0.6466017478236803		1.219293	1.0022501422008308
0.0	2.432668758517275e-09		0.357019	0.6069448444953197		1.358509	1.209867510873507
0.0	1.1380770432113043e-08		0.372747	0.573988487270711		1.503182	1.4249095117516877
0.0	4.422025680690337e-08		0.389274	0.5480761755709822		1.66719	1.644228526712947
0.0	1.4768166941075606e-07		0.402752	0.5290924375519069		1.835854	1.865300500251135
0.0	4.349476055654768e-07		0.420325	0.5165614056399055		2.010957	2.086353133004368
0.0	1.15221672492618e-06		0.435715	0.5097676839338545		2.200327	2.306362767180807
1e-06	2.788489999606511e-06		0.453242	0.5078727188408128		2.4065437032718515	2.524957814062967
7e-06	6.2422842217586965e-06		0.470414	0.5100099230400041		2.6181276634468222	2.7422730721569666
6e-06	1.3056880317106566e-05		0.48514	0.515352121568591		2.834693504080512	2.958792240248663
2.8e-05	2.5730700816134406e-05		0.501914	0.5231523919344023		3.0568577960091443	3.175203218570308
4.7e-05	4.810143176024206e-05		0.516914	0.5327633459512473		3.2836046647096206	3.392278429274435
6.8e-05	8.579201071399868e-05		0.53333	0.5436410624008605		3.532775114353888	3.6107832931471173
0.000139	0.000146694587056936		0.54781	0.555339361005444		3.776599973698172	3.8314106663651732
0.000224	0.000241456513497463		0.562647	0.5674988765024129		4.047752348263005	4.05473672175061
0.000286	0.0003839221895789189		0.575863	0.5798340596506842		4.293380953476347	4.281193380383076
0.000477	0.0005914780910495954		0.588579	0.5921200963400093		4.554654785166262	4.511053033811449
0.00089	0.0008852473015079808		0.601169	0.6041808860944922		4.822372955965404	4.74442230421737
0.00119	0.0012900854579196317		0.615429	0.6158786397025265		5.121753443298763	4.9812425941221115
0.001761	0.0018343424908800678		0.626729	0.6271052848613496		5.379415074973514	5.221295993162392
0.002378	0.0025493730766290128		0.638328	0.63777564669776		5.655559460198176	5.464215670895861
0.003401	0.003468801441785294		0.64848	0.6478222457320053		5.94178650795678	5.709500194011041
0.004674	0.00462757033526757		0.657101	0.657191492667473		6.2121708432607	5.956531303578795
0.005666	0.0060608264186008546		0.665307	0.6658410335733846		6.446834883224174	6.204594631835869
0.007459	0.007802711931254233		0.675155	0.6737379963873529		6.746819764310998	6.452902694202457
0.009641	0.009885142814938587		0.681514	0.680857902163529		7.010408172595999	6.700619324638441
0.012473	0.012336655175922263		0.687898	0.6871840275072156		7.271757817629648	6.94688458544169
0.014773	0.015181394995531582		0.693072	0.692707035058505		7.5086370475517406	7.190839115289928
0.018297	0.018438311617794433		0.696978	0.6974247240257994		7.755003146283777	7.431646902087274
0.022299	0.022120595996038318		0.701371	0.7013417899145833		8.013434285566928	7.6685155812771875
0.026144	0.026235382749038177		0.704258	0.7044695190239636		8.241931528946386	7.900713550695784
0.030304	0.0307837135660552		0.707004	0.7068253764999061		8.451903237860055	8.127583433579565
0.035847	0.03576074078407055		0.707972	0.7084324747716337		8.688842977100053	8.348551680957884
0.041186	0.041156135682710725		0.709414	0.7093189308309722		8.881999005520688	8.563134353449424
0.046603	0.04695465699376164		0.7101	0.7095171356368675		9.068782741040351	8.770939336326583
0.053231	0.05313683129268092		0.70896	0.7090629672804976		9.293302389754512	8.971665404916523
0.059166	0.05967969769187107		0.708901	0.7079949823415095		9.471787901489773	9.165098663298226
0.066725	0.06655757355933768		0.706257	0.7063536183522755		9.651404482031785	9.351106929127601
0.073006	0.0737428046541772		0.70465	0.704180435823162		9.809971385484335	9.529632638483356
